source_id,country,block_id,lat,lon,is_eog_flare,eog_flare_id,chip_id,batch_order
India_221309,India,India_b100150100047,27.47001897260274,95.42329760273974,1,s_11659,076d1ac53f93bf41bd4c,54
India_169469,India,India_b99961100063,28.884743333333333,77.02562666666667,0,,8bea785523c5d2add494,55
India_678165,India,India_b99996099973,20.843335,80.42723000000001,0,,598929d49f488f7a7e2c,56
India_859466,India,India_b99916099995,22.807608,72.564078,1,s_10474,10d478966b59c6f00267,57
India_45151,India,India_b99954100072,29.7044775,76.2993975,0,,aa8e46d034e60e8241e4,58
India_954923,India,India_b99926100011,24.21767,73.57537500000001,0,,d47117c66c8e1602aee3,59
India_785025,India,India_b99885100040,26.82213388888889,69.56131722222221,1,s_10544,c058656dbcdedec03f8b,60
India_194148,India,India_b100063099990,22.3287875,86.9717575,0,,7f52c27af62fac1f749d,61
India_191648,India,India_b100127100037,26.58585,93.185365,0,,e5e9eb0e7716bc8d58fc,62
India_722652,India,India_b100149100047,27.438323500000003,95.37802450000001,1,s_11576,10cf23d60e6b6f8e05a2,63
India_60586,India,India_b99934100083,30.72235,74.29496,0,,aa1c9e01b681909fac0e,64
India_122017,India,India_b100111100023,25.2695375,91.6997425,0,,e2168864441265213f30,65
India_387242,India,India_b100005099924,16.364964999999998,81.288845,1,s_11226,b5b1dbaec58b475a0843,66
India_65931,India,India_b99985099888,13.149265,79.30569833333332,0,,75d696a162e161bc14e7,67
India_240760,India,India_b100002099975,20.99745,81.03201,0,,95f176a9cf0fab2ecff2,68
India_446842,India,India_b99917099976,21.091876,72.655804,1,s_10548,4f9e3606783d6b1a3a0e,69
India_175979,India,India_b99959100081,30.51294,76.769025,0,,4dd8c82797e7e68bd778,70
India_143053,India,India_b100135100011,24.2074,93.98047,0,,39a75b72f3fde34f566d,71
India_742303,India,India_b100151100047,27.46911,95.52865,1,s_11597,bc1a841c4e38ba487140,72
India_827555,India,India_b99963100020,25.00082,77.20278,0,,2298f727894cb2611903,73
India_417615,India,India_b99944100098,32.05078666666667,75.28992666666666,0,,a9bcd52638a16cf838ee,74
India_723152,India,India_b100144100042,27.03863,94.88131,1,s_11470,749a8696220ec1faf70a,75
India_984143,India,India_b99997100024,25.433163333333336,80.51528333333333,0,,2dd3942349d6cf94080f,76
India_249255,India,India_b100005100012,24.3336,81.3052,0,,76541ba994cd4d7cc327,77
India_303546,India,India_b99985099862,10.812560000000001,79.3062895,1,s_4383,025c8062a4a30d12921d,78
India_983837,India,India_b99982100039,26.75981,79.06719,0,,9ae3163c5e1301a5aea6,79
India_974824,India,India_b100007100018,24.82799,81.50927,0,,93053e07501774bd4c14,80
India_741767,India,India_b99887100042,27.034558297872344,69.71488787234043,1,s_10635,5c2b827a0fa237f64549,81
India_982216,India,India_b100069099998,23.0111075,87.57909000000001,0,,af0db7ccf587c1db1f18,82
India_242133,India,India_b100041099985,21.869981666666664,84.76122166666667,0,,2823219f90dbc1e0ea1c,83
India_294594,India,India_b99886099994,22.734018717948718,69.66495307692307,1,s_10573,c86335c6f3b56cc53f28,84
India_130685,India,India_b100037099976,21.07512,84.45621,0,,bf5982b8ba9662aae9cf,85
India_494960,India,India_b100057099990,22.31044,86.35066,0,,559d2936fc6e5802fdfa,86
India_930248,India,India_b100150100046,27.34285,95.48097,1,s_11607,4b67cab2b742ba123302,87
India_949675,India,India_b100010099936,17.46209,81.74921,0,,cb7b56f8553f14d730b8,88
India_440180,India,India_b100013099929,16.88599,82.02579,0,,d8a6cecd837315df65e3,89
India_183492,India,India_b100148100045,27.315170555555554,95.26675296296297,1,s_11626,8f140281981eb706f4e1,90
India_549099,India,India_b100162100053,27.98017,96.64524,0,,35eff24354a501ed74e7,91
India_961743,India,India_b99972100066,29.15507,78.01801,0,,c945d94c660ade1c968e,92
India_64730,India,India_b99920099981,21.56896,72.92129,1,s_10427,c31190ea41624b83fefe,93
India_452750,India,India_b99952100083,30.69258,76.0802,0,,b2ec02808edcb1de49df,94
India_318060,India,India_b99942099904,14.62928,75.07228,0,,0962f5fc8cbcef97ef54,95
India_991449,India,India_b99920099986,21.98683,72.97004,1,s_10471,526dc7002a369da84c61,96
India_898476,India,India_b99988099936,17.50531,79.66148,0,,14fb2938c656e979d4ee,97
India_69724,India,India_b100129100038,26.6554475,93.371835,0,,45131314f9ae802d8d85,98
India_334951,India,India_b99960100061,28.7534025,76.8945025,1,s_11171,5b37a7417fe045e57b83,99
India_974439,India,India_b99958100092,31.49831,76.6974,0,,8c9249165fbcbd515e9d,100
India_921927,India,India_b99967099893,13.56563,77.55997,0,,1d08df283983b25d88e4,101
India_217749,India,India_b100011099929,16.81542,81.89596666666667,1,s_11052,d5ee9e328b23debbd45a,102
India_716104,India,India_b99928099918,15.81757,73.79005,0,,d5d453889dd9e761f87f,103
India_187940,India,India_b100119100006,23.735110000000002,92.46919000000001,0,,29cf568615f5eceea165,104
India_924741,India,India_b100148100046,27.32951,95.32334,1,s_11503,263458a30b9825b2d8ca,105
India_280183,India,India_b99996099953,18.9664175,80.3608825,0,,31bd5f8f182fb0e1cf10,106
India_150953,India,India_b99960099996,22.85958375,76.8776675,0,,9d37db062047d3a0ba3e,107
India_303954,India,India_b100142100039,26.784386851851853,94.67119037037037,1,s_11580,a638cc83771f76c003ac,108
India_159084,India,India_b99999100018,24.88466,80.70490333333333,0,,cb59f483e954f9fcce54,109
India_131235,India,India_b99991099955,19.155815,79.917395,0,,aa7fcee50efc1de86495,110
India_840478,India,India_b99913100003,23.53101,72.27285,1,s_10460,dda91776436a7840680f,111
India_685335,India,India_b100031100000,23.20869,83.78095,0,,eb9880696884a5498314,112
India_214277,India,India_b99949099976,21.070311428571426,75.83010857142858,0,,7846638963f118ea14bf,113
India_336978,India,India_b100149100048,27.53515819047619,95.39990533333334,1,s_11611,b26e5a1ea97cc32df291,114
India_818813,India,India_b100043100020,25.00696,84.9931,0,,231b62ddd5f161f1006f,115
India_559979,India,India_b99979100075,30.0004575,78.74432875,0,,dd5203b5c9e9fdddabc0,116
India_330067,India,India_b99995099889,13.290329090909092,80.3458390909091,1,s_4421,ec5538dbf168fa70175d,117
India_167566,India,India_b99985099972,20.7124,79.2961,0,,abff9d7dfda427500c59,118
India_180727,India,India_b99920100053,28.003166315789475,72.9817247368421,0,,e6037bd98f5dae361b98,119
India_453785,India,India_b100146100047,27.482963333333334,95.1241,1,s_11499,95bface567dd90428ec3,120
India_948272,India,India_b99892099991,22.40037,70.22216,0,,1dfdccfb500e2c44e410,121
India_4336,India,India_b100052099963,19.86055,85.93076,0,,48ca56ffb6a8c89e807b,122
India_453784,India,India_b100152100050,27.730230000000002,95.62082,1,s_11562,cfe3896e9275e6f303c4,123
India_804942,India,India_b100001100016,24.71464,80.85946,0,,327dd0f4695816787f86,124
India_950986,India,India_b100022099950,18.751375,82.984205,0,,ec997bf59a6a72e84577,125
India_778471,India,India_b99989099861,10.75582,79.671078,1,s_4392,6e6c2ba792ad97c3ec02,126
India_755170,India,India_b100118100020,25.05692,92.3869,0,,f22d07c91675eb73db34,127
India_51185,India,India_b99956100075,29.9581,76.50254,0,,2083d49e8471555bc412,128
India_218748,India,India_b100133100037,26.58155,93.780495,1,s_11572,6e9ca4f7ccd6599d6394,129
India_637613,India,India_b100120100003,23.46225,92.5795675,0,,db3315674b0b35bef21c,130
India_771911,India,India_b99963099987,22.05985,77.15120666666667,0,,db540c6b7b0de0c44fca,131
India_563236,India,India_b99915099990,22.37442,72.47583875,1,s_10484,a9c0552119965ed3e3d7,132
India_46806,India,India_b100022100008,23.97461,82.91147000000001,0,,e276f7d4ca9cf0e902eb,133
India_890382,India,India_b99920099982,21.6352,72.96819,0,,969dfc16bca8b302b681,134
India_466228,India,India_b100017099927,16.66818,82.42584,1,s_11265,f3f041b166b0277bf591,135
India_260245,India,India_b99982099875,11.9559,79.0549,0,,33c98146e5a335b11074,136
India_566787,India,India_b99936099950,18.73688,74.50534,0,,d0d0bc709d011dabc785,137
India_448826,India,India_b100001099919,15.963070157480315,80.93802503937007,1,s_11210,656600e1cb1882739eee,138
India_685019,India,India_b100022100007,23.87725,82.98499,0,,9bd8c9ba0ad72aa41e25,139
India_434468,India,India_b99998100040,26.844325,80.60201,0,,d281b7c097eb462a5f61,140
India_1175,India,India_b100147100045,27.260355,95.14984607142857,1,s_11608,c41a37a83e7a0a7158bd,141
India_175519,India,India_b99953100084,30.802993333333333,76.19210666666667,0,,f7eec88caa65097fadf0,142
India_916321,India,India_b99884100001,23.35768333333333,69.46309000000001,0,,e92639b4ecbe0b2ab628,143
India_602312,India,India_b100052100006,23.7756050877193,85.8391952631579,1,s_11190,9a165e5bdded532cf700,144
India_450150,India,India_b99958100075,29.97328333333333,76.64267,0,,5d639d8a157db94f8887,145
India_928915,India,India_b99984099870,11.54979,79.19626,0,,7e65a4a97eca57d594c2,146
India_468438,India,India_b99917099977,21.166242,72.668992,1,s_10514,c350bcf19949369dfe0d,147
India_738976,India,India_b99941099948,18.60083,75.00822,0,,59ae775ae3abeb8d437b,148
India_287846,India,India_b99991099924,16.381230000000002,79.88020499999999,0,,95f25502154a5483842c,149
India_137792,India,India_b99908100023,25.30199,71.74980333333333,1,s_10527,1f508a14581fc506abae,150
India_776944,India,India_b99945099979,21.32562,75.40291,0,,826ba2f4b57e0bab66a1,151
India_196482,India,India_b100016099942,18.0602,82.3603,0,,7c51371c5fa731ea62ea,152
India_556182,India,India_b100137100036,26.447754545454544,94.1739909090909,1,s_11560,fb7bc79eae7a1fa17052,153
India_31373,India,India_b99947099998,23.05014,75.65555,0,,6d45d15dc61116a5ab3a,154
India_57912,India,India_b99944100081,30.53129,75.31147222222222,0,,a629e44b129ce1dc82b8,155
India_188751,India,India_b100143100042,27.0103,94.7957,1,s_11763,0f1d58c05c83d9a1d3a3,156
India_228152,India,India_b99956099931,16.995235,76.4582,0,,1e23197fdae787a7cb89,157
India_590172,India,India_b100141100055,28.22059,94.60831,0,,7f99e900210d63ea0347,158
India_3378,India,India_b99889099990,22.339559166666664,69.88921,1,s_10553,4e2d1fc392d04237024f,159
India_876211,India,India_b100000099936,17.47127,80.79546,0,,dd0b3313b7470f5c35fd,160
India_826442,India,India_b99902099982,21.612943333333334,71.18945000000001,0,,f6b107e32842df7a7773,161
India_187081,India,India_b100147100046,27.381315,95.194445,1,s_11537,777861b7d799a5460d44,162
India_843413,India,India_b99979099934,17.29239,78.7784,0,,3a769bb10015bfec013f,163
India_233386,India,India_b100005100046,27.3549,81.2988,0,,55e6089e305415904e77,164
India_811360,India,India_b100014099929,16.86598,82.14677,1,s_11416,944f2d3ad09d7c728fd0,165
India_905301,India,India_b99962100018,24.881014999999998,77.07856,0,,8bc45559e917d639257f,166
India_98260,India,India_b99946100097,31.92688625,75.5486675,0,,dd1ac7e9f93f0212a3ce,167
India_823237,India,India_b100140100039,26.772755753424658,94.50609287671233,1,s_11677,4f6dc5e68573d3fa44f7,168
India_266959,India,India_b99966100084,30.75618,77.42633000000001,0,,5afbac7e41865a314628,169
India_773953,India,India_b99971099985,21.85352,77.91347,0,,9e0e3ed6dd00acd35e0a,170
India_371858,India,India_b99920099983,21.73874545454545,73.01191181818182,1,s_10557,5231bf2a24586d7807a7,171
India_425087,India,India_b100024099959,19.56538,83.17536,0,,13afbd4fc60e035e13dc,172
India_639273,India,India_b99995099946,18.33748375,80.3014525,0,,7fa66bee6168c9bc6c9a,173
India_850928,India,India_b100106100004,23.63128,91.20182,1,s_11582,75f378952f9b9a926181,174
India_448765,India,India_b99944100087,31.049795000000003,75.30999,0,,13a16e2d643326ddc341,175
India_52746,India,India_b99951100078,30.243334615384615,75.96802230769231,0,,360e4ca96ca247ef25a0,176
India_318490,India,India_b99914100003,23.543723,72.4071475,1,s_10437,7d04565063aae98ec07e,177
India_19065,India,India_b99942099993,22.61011,75.14675,0,,cd64265658405d06918f,178
India_981915,India,India_b99928100066,29.19874,73.71861,0,,28a7201756f1198b0c18,179
India_465737,India,India_b100149100045,27.301705,95.394125,1,s_11590,ffab8556599e85b6c27b,180
India_816401,India,India_b99971100066,29.20089333333333,77.91259666666667,0,,050ebbe3fb25f1d2acc0,181
India_731680,India,India_b100026100036,26.449645,83.31351,0,,762e68e520e6daae28cc,182
India_936021,India,India_b99945100064,29.01114,75.43927,1,s_11387,eea70e009829a8a83c7a,183
India_495834,India,India_b100141100025,25.47307,94.60802,0,,63556e5137b3be3fd436,184
India_14397,India,India_b100131100021,25.107826,93.655662,0,,26c22d6c880db61d0471,185
India_915623,India,India_b100134100031,26.05667,93.89175,1,s_11613,f63518c42d1b5b16f9b5,186
India_170994,India,India_b99942100071,29.637115,75.11556,0,,69463ca7fdf0357d643f,187
India_341904,India,India_b100123099989,22.24804,92.83778,0,,1c50699ec9006567d47c,188
India_304403,India,India_b100113100033,26.1888359375,91.8076146875,1,s_11612,0593e52b6dd699ee7bd4,189
India_853433,India,India_b99989099935,17.42641,79.74021666666665,0,,6c1d623f135aa4f13f88,190
India_338971,India,India_b100018099939,17.787771666666668,82.57089,0,,b1e03a9e56581d034701,191
India_984986,India,India_b100149100044,27.221815,95.34540142857144,1,s_11667,52ab73ec236fb0fa4ae0,192
India_764509,India,India_b99942100111,33.18829,75.15576,0,,8c6306b7eb931af09608,193
India_434499,India,India_b99984100064,28.94629,79.21384,0,,d3294d950da7d0db4ea5,194
India_326084,India,India_b100135100034,26.293948333333333,94.04793833333333,1,s_11533,13acd68901b0614115c6,195
India_931742,India,India_b99979099964,19.98614,78.70909,0,,2988f691047d1f21c18b,196
India_794487,India,India_b100031100008,23.93949,83.83027,0,,59f61c1e34457d16f3b1,197
India_334738,India,India_b99917099985,21.90824388888889,72.68135333333333,1,s_10516,f3c20d874281d7079b35,198
India_234448,India,India_b99967100071,29.6355,77.5712,0,,1c5f3ef536e785dd3310,199
India_275683,India,India_b100095100038,26.6289,90.087,0,,23a52478a592cf6a90db,200
India_558271,India,India_b99915100002,23.44883,72.47504,1,s_10481,f2d1075a08bf95214b46,201
India_869830,India,India_b99949099875,11.950985,75.8000975,0,,0c9d87b7c1d239c22f27,202
India_507188,India,India_b99926099939,17.76,73.55238,0,,bf2fb420c9102536bd13,203
India_453629,India,India_b100060099967,20.30628,86.61829499999999,1,s_10979,0ce4104e8893e5b82d9f,204
India_537434,India,India_b99991099935,17.42107,79.9482,0,,d570b43b5cbc190e4599,205
India_24955,India,India_b99965099991,22.392986,77.366716,0,,27f1dd4a05123bb6ca7d,206
India_932445,India,India_b99918099987,22.09689,72.81026,1,s_10367,26414003fed759cdde38,207
India_449096,India,India_b100137100046,27.3936,94.24046,0,,370706c5fe90bee00055,208
India_957698,India,India_b100062100014,24.45384,86.84781,0,,1eb87c6f6fb8e92faf7a,209
India_987289,India,India_b100009099927,16.66684,81.66907,1,s_10984,98d2897114e93d5522a0,210
India_181547,India,India_b100021100030,25.914859999999997,82.872765,0,,a709a4373fdb17ca1ebb,211
India_15357,India,India_b100118100031,26.025435,92.3731,0,,6088aaf794b24d628f8d,212
India_953973,India,India_b99918099981,21.48033,72.73232,1,s_10594,31eaaa4f38da3f78487b,213
India_524488,India,India_b99951100023,25.31344,76.036,0,,1927b13bf5e902f74408,214
India_467966,India,India_b100013099978,21.258893333333333,82.07107333333333,0,,0b051f4db1113458fcc0,215
India_142386,India,India_b99930099989,22.212837999999998,73.990668,0,,b1c3777b6f3270e87852,216
India_254565,India,India_b100040099988,22.132785,84.75166833333334,0,,e60fa1feffdd8c81b10c,217
India_320254,India,India_b99931099928,16.79718,73.99753,0,,29fa4b7625aac587829c,218
India_175902,India,India_b99958100068,29.37851,76.65929,0,,1ea9b3a6153ceaa17edd,219
India_518845,India,India_b99992099979,21.31285,79.97729,0,,a2c67563712cf83ce217,220
India_367749,India,India_b100017100006,23.741142500000002,82.494295,0,,ea3da48c5a8cdaa99207,221
India_809021,India,India_b99966100002,23.43922,77.4201,0,,4abf52d0510e1fca1a8a,222
India_342166,India,India_b100111100026,25.585884999999998,91.70047500000001,0,,5a5a62fecaca34e356a0,223
India_252982,India,India_b100026100018,24.8799,83.3443,0,,c11d4dc472bbfb1970a5,224
India_164952,India,India_b99995100047,27.44584,80.27108,0,,a8a2428b8f804cc55f85,225
India_663349,India,India_b99981100077,30.18223,78.93008,0,,ceb02bfbeba80dba71c6,226
India_674342,India,India_b100055099991,22.409823333333335,86.2106,0,,5a589f6d8ae985a17937,227
India_242612,India,India_b100141100036,26.4543,94.5544,0,,3625b736cd086b1689b9,228
India_73660,India,India_b99994099940,17.80524,80.17470666666667,0,,615c963e7074c77434b2,229
India_188037,India,India_b99928099927,16.70096,73.76418333333334,0,,3f0bc17d80876598c8b1,230
India_247971,India,India_b99966099995,22.78918333333333,77.46264333333333,0,,2ac316d50e29593867f7,231
India_985250,India,India_b99980099945,18.29421,78.84026,0,,7642eb4717d47aea24d4,232
India_894584,India,India_b100046100000,23.21975,85.25566,0,,a99d2fc509572e1b5422,233
India_148461,India,India_b99949099991,22.43152,75.81412,0,,16759a8909a89be022e5,234
India_957609,India,India_b99999099964,20.00464,80.65713,0,,277aa458a3c27bfeae40,235
India_907339,India,India_b99876100001,23.355836666666665,68.63144,0,,92a8596407153952f800,236
India_686005,India,India_b99971099897,13.98358,77.93461,0,,b8f18acd91424ec1fb0b,237
India_605474,India,India_b99955099976,21.07866,76.38034,0,,fccd9ea3de8b328bb883,238
India_924635,India,India_b99955099923,16.2925,76.39563,0,,60e383b1cb71d692f72c,239
India_184828,India,India_b100014099986,21.9463,82.1387,0,,3e93663ef49701d0eced,240
India_843160,India,India_b99941100001,23.349685,74.99659,0,,04471ae0c3affa52241a,241
India_260054,India,India_b99944100070,29.5115,75.3567,0,,2bf2ff04f32f8e34e84b,242
India_284741,India,India_b100022100037,26.591218333333334,82.94212333333333,0,,1f05ab648f69dedd7034,243
India_340425,India,India_b100119100007,23.831229999999998,92.426555,0,,dae972b1b5161eeb1d91,244
India_623527,India,India_b100022100004,23.577776666666665,82.96212333333334,0,,ed4c3bef0b56b02d8bf0,245
India_274324,India,India_b99985099887,13.0581,79.3116,0,,763ce973f57399f04833,246
India_783584,India,India_b99985099964,20.024045,79.323805,0,,e1f53493f426753af7d1,247
India_356965,India,India_b99995099966,20.205945,80.274815,0,,223bb9e9a155d2b4965c,248
India_28160,India,India_b100038099976,21.03175,84.55169,0,,0c2b88b049479cb9e5b8,249
India_528475,India,India_b99969100003,23.463485,77.72099,0,,324c257ba43db520c945,250
India_109910,India,India_b99941099941,17.93807,75.01698,0,,5a824154fd41eaa1ef13,251
India_13592,India,India_b100122099992,22.50319,92.764696,0,,d56d94ac17f25c13155a,252
India_367363,India,India_b99982100000,23.197895000000003,79.030505,0,,5679a508454ed3d5a0ef,253
India_91570,India,India_b99993099991,22.4214225,80.12464750000001,0,,94ac37a1b8f6cc8560a7,254
India_761295,India,India_b100111100027,25.703325,91.62024,0,,6d96532fc72b13d422d2,255
India_892227,India,India_b99976099954,19.05894,78.39931,0,,9ed829834d96c4ed6099,256
India_986246,India,India_b99988100062,28.77476,79.58829,0,,6e9cfca2cf45326d7366,257
India_111624,India,India_b100033100021,25.135596,84.048224,0,,e86df84ee010cacfd7f4,258
India_605144,India,India_b100046100007,23.882689999999997,85.27549,0,,de2a19d33e7fd23f7505,259
India_96658,India,India_b99898100046,27.4082,70.8374,0,,d6e5324f0a3cb3115f53,260
India_758241,India,India_b99918099965,20.080325000000002,72.819905,0,,84aca3750e9375bc6bb7,261
India_559833,India,India_b100007099983,21.70616,81.44225499999999,0,,8e1687415766609b25e0,262
India_668942,India,India_b99997100005,23.650565,80.54529500000001,0,,ca6780dd3db7efe3dda2,263
India_69197,India,India_b100038100037,26.58828,84.46581,0,,a2e32aebd784b0b19cab,264
India_205212,India,India_b99966099991,22.438135,77.510615,0,,ee5d66e04b200838da2d,265
India_787995,India,India_b99985100075,29.95874,79.31862,0,,59a02132e1e31aac5267,266
India_261664,India,India_b99950100081,30.557873333333333,75.88874666666668,0,,8c31673ee8a4624fe303,267
India_523638,India,India_b99949100000,23.23015,75.8392,0,,d731e23d9a3566608b7e,268
India_285846,India,India_b100004100055,28.192705,81.231875,0,,fe7b1b48df8fd57899cf,269
India_486022,India,India_b99973099901,14.29263,78.1656,0,,083aeabd3317774767d0,270
India_740064,India,India_b99978099881,12.48692,78.60984,0,,ae1aca433a630eaae072,271
India_270158,India,India_b100063099973,20.8108,86.9279,0,,58033e9e3cf77f6e573c,272
India_534072,India,India_b99957100073,29.75749,76.57290333333333,0,,cec2c152acbd4b0e2d6d,273
India_27554,India,India_b99974100001,23.301190000000002,78.25537333333334,0,,e4c5034eae7fc016f78b,274
India_784803,India,India_b99994099998,23.02491,80.16634,0,,0aa253b6821daba7a004,275
India_81539,India,India_b100131100018,24.87524875,93.56814750000001,0,,9b49030bd76a46e9f882,276
India_342906,India,India_b100016099965,20.11184,82.33932,0,,cb8e09e99960d30e0abc,277
India_345393,India,India_b100023099949,18.67609,83.08916,0,,9fd6c26eaf411835376a,278
India_93503,India,India_b99941100094,31.73018,74.97954,0,,4e2d7159019b53d792c4,279
India_347353,India,India_b99952099990,22.33811,76.10708,0,,83584b48e71c704b1bac,280
India_744744,India,India_b99927099919,15.9803,73.62581,0,,52332827502641625d4b,281
India_541223,India,India_b99996099933,17.240202500000002,80.4393025,0,,88aa5279f00ba1d1f03b,282
India_973848,India,India_b99952100092,31.503045,76.08246,0,,76d984d7c820c44a8010,283
India_929934,India,India_b100079099993,22.56953,88.52735,0,,c975800f533ccfca6527,284
India_465880,India,India_b100030099975,21.02169,83.72964,0,,42d332891c525028ad6f,285
India_195570,India,India_b99980099955,19.2125,78.7977,0,,e7a1e317c6b367f8a20d,286
India_262529,India,India_b99942100076,30.072475,75.15459000000001,0,,7daee67270a666baafe7,287
India_210593,India,India_b99969100010,24.0886,77.7286,0,,06d718f8bbb74118f561,288
India_290383,India,India_b99940100077,30.161693333333332,74.90896,0,,586067e36b133246e3bc,289
India_274388,India,India_b99977099923,16.2917,78.5331,0,,47ae1a6e469385a904d6,290
India_882315,India,India_b100029100037,26.5333,83.62428,0,,985edb96f3f7c0cd3966,291
India_48301,India,India_b99982100073,29.812390000000004,78.98988333333334,0,,6ef4045533bd2cd09274,292
India_549556,India,India_b99948100092,31.5283075,75.683945,0,,95cfc891329a25a54c55,293
India_293912,India,India_b99945100104,32.608224444444446,75.37039333333333,0,,b89d62c0e75e24fc3775,294
India_922736,India,India_b99938099928,16.72051,74.75447,0,,c087534da96acad520b0,295
